Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,2,4,-60.38000107,283.480011,Advance shipping,0,43,Camping & Hiking,Rowland Heights,EE. UU.,XXXXXXXXX,Mary,8478,Sweeney,XXXXXXXXX,Corporate,CA,1565 Emerald Field,91748,7,Fan Shop,34.00062561,-117.9077301,Pacific Asia,Wellington,Nueva Zelanda,8478,3/21/2016 9:00,30511,957,16.5,0.059999999,76281,299.980011,-0.209999993,1,299.980011,283.480011,-60.38000107,Oceania,Wellington,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/23/2016 9:00,Standard Class
DEBIT,2,4,130.3999939,283.480011,Advance shipping,0,43,Camping & Hiking,Santa Ana,EE. UU.,XXXXXXXXX,Benjamin,8290,Jennings,XXXXXXXXX,Corporate,CA,1711 Sunny Quay,92701,7,Fan Shop,33.63387299,-117.9146805,Pacific Asia,Sydney,Australia,8290,12/12/2015 23:09,23701,957,16.5,0.059999999,59295,299.980011,0.460000008,1,299.980011,283.480011,130.3999939,Oceania,Nueva Gales del Sur,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/14/2015 23:09,Standard Class
DEBIT,3,4,102.0500031,377.980011,Advance shipping,0,45,Fishing,Oxnard,EE. UU.,XXXXXXXXX,Christopher,6992,Thompson,XXXXXXXXX,Corporate,CA,9375 Cozy Nook,93030,7,Fan Shop,34.19825363,-119.1806412,Pacific Asia,Port Macquarie,Australia,6992,12/30/2015 13:40,24907,1004,22,0.059999999,62413,399.980011,0.270000011,1,399.980011,377.980011,102.0500031,Oceania,Nueva Gales del Sur,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/2/2016 13:40,Standard Class
DEBIT,4,4,130.3999939,283.480011,Shipping on time,0,43,Camping & Hiking,Mission Viejo,EE. UU.,XXXXXXXXX,George,9375,Smith,XXXXXXXXX,Corporate,CA,3737 Foggy Plaza,92691,7,Fan Shop,33.62104797,-117.6759186,Pacific Asia,Kukatpalli,India,9375,1/17/2016 12:57,26138,957,16.5,0.059999999,65434,299.980011,0.460000008,1,299.980011,283.480011,130.3999939,South Asia,Telangana,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/21/2016 12:57,Standard Class
DEBIT,6,4,21.26000023,283.480011,Late delivery,1,43,Camping & Hiking,Salinas,EE. UU.,XXXXXXXXX,John,1849,Bray,XXXXXXXXX,Corporate,CA,5271 Noble Brook Common,93905,7,Fan Shop,36.68344116,-121.6128922,Pacific Asia,Malegaon,India,1849,1/11/2016 7:00,25710,957,16.5,0.059999999,64384,299.980011,0.079999998,1,299.980011,283.480011,21.26000023,South Asia,Maharashtra,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/17/2016 7:00,Standard Class
DEBIT,2,4,-39.11999893,283.480011,Advance shipping,0,43,Camping & Hiking,Elgin,EE. UU.,XXXXXXXXX,Mary,6303,Smith,XXXXXXXXX,Corporate,IL,7231 Red Farms,60120,7,Fan Shop,41.97670364,-88.26086426,Pacific Asia,Patna,India,6303,11/17/2015 1:18,21926,957,16.5,0.059999999,54846,299.980011,-0.140000001,1,299.980011,283.480011,-39.11999893,South Asia,Bihar,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,11/19/2015 1:18,Standard Class
DEBIT,3,4,92.12999725,283.480011,Advance shipping,0,43,Camping & Hiking,Glendale,EE. UU.,XXXXXXXXX,Victoria,10896,Smith,XXXXXXXXX,Corporate,AZ,436 Round Willow Drive,85301,7,Fan Shop,33.53858185,-112.1873779,Pacific Asia,Las Pinas,Filipinas,10896,2/18/2016 11:51,28327,957,16.5,0.059999999,70879,299.980011,0.330000013,1,299.980011,283.480011,92.12999725,Southeast Asia,Capital Nacional,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/21/2016 11:51,Standard Class
DEBIT,5,4,106.3099976,283.480011,Late delivery,1,43,Camping & Hiking,East Brunswick,EE. UU.,XXXXXXXXX,Mary,6951,Williams,XXXXXXXXX,Corporate,NJ,263 Harvest Wood,8816,7,Fan Shop,40.41255188,-74.41832733,Pacific Asia,Bangkok,Tailandia,6951,11/28/2015 1:06,22679,957,16.5,0.059999999,56755,299.980011,0.379999995,1,299.980011,283.480011,106.3099976,Southeast Asia,Bangkok,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/3/2015 1:06,Standard Class
DEBIT,4,4,24.54999924,278.980011,Shipping on time,0,43,Camping & Hiking,Phoenix,EE. UU.,XXXXXXXXX,Mary,2752,Hardin,XXXXXXXXX,Corporate,AZ,2690 Blue Cloud By-pass,85032,7,Fan Shop,33.60445786,-111.9907379,Pacific Asia,Xi'an,China,2752,2/8/2016 19:13,27663,957,21,0.07,69244,299.980011,0.090000004,1,299.980011,278.980011,24.54999924,Eastern Asia,Shaanxi,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/12/2016 19:13,Standard Class
DEBIT,2,4,131.1199951,278.980011,Advance shipping,0,43,Camping & Hiking,Westminster,EE. UU.,XXXXXXXXX,Mary,11924,Ramos,XXXXXXXXX,Corporate,CA,4463 Cotton Quail Forest,92683,7,Fan Shop,33.75820923,-118.0019073,Pacific Asia,Xinzhou,China,11924,3/10/2016 4:59,29746,957,21,0.07,74424,299.980011,0.469999999,1,299.980011,278.980011,131.1199951,Eastern Asia,Hubei,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/12/2016 4:59,Standard Class
DEBIT,4,4,116.4300003,371.980011,Shipping on time,0,45,Fishing,Far Rockaway,EE. UU.,XXXXXXXXX,Mary,1868,Riddle,XXXXXXXXX,Corporate,NY,340 Velvet Barn Gate,11691,7,Fan Shop,40.59949493,-73.76248169,Pacific Asia,Dalian,China,1868,1/7/2016 5:57,25433,1004,28,0.07,63708,399.980011,0.310000002,1,399.980011,371.980011,116.4300003,Eastern Asia,Liaoning,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/11/2016 5:57,Standard Class
DEBIT,6,4,2.789999962,278.980011,Late delivery,1,43,Camping & Hiking,Marrero,EE. UU.,XXXXXXXXX,Nicholas,6950,Smith,XXXXXXXXX,Corporate,LA,603 Green Sky Promenade,70072,7,Fan Shop,29.90017891,-90.10057068,Pacific Asia,Kanpur,India,6950,10/25/2015 11:40,20380,957,21,0.07,50874,299.980011,0.01,1,299.980011,278.980011,2.789999962,South Asia,Uttar Pradesh,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,10/31/2015 11:40,Standard Class
DEBIT,5,4,101.2699966,278.980011,Late delivery,1,43,Camping & Hiking,Del Rio,EE. UU.,XXXXXXXXX,Robert,9494,Gilmore,XXXXXXXXX,Corporate,TX,8248 Clear Glade,78840,7,Fan Shop,29.77310181,-100.6121979,Pacific Asia,Ulhasnagar,India,9494,11/18/2015 9:53,22019,957,21,0.07,55062,299.980011,0.360000014,1,299.980011,278.980011,101.2699966,South Asia,Maharashtra,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,11/23/2015 9:53,Standard Class
DEBIT,3,4,11.15999985,278.980011,Advance shipping,0,43,Camping & Hiking,Fort Worth,EE. UU.,XXXXXXXXX,Robert,1782,Smith,XXXXXXXXX,Corporate,TX,2966 Old Pathway,76106,7,Fan Shop,32.8013916,-97.3302536,Pacific Asia,Bandung,Indonesia,1782,1/11/2016 5:57,25707,957,21,0.07,64376,299.980011,0.039999999,1,299.980011,278.980011,11.15999985,Southeast Asia,Java Occidental,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/14/2016 5:57,Standard Class
DEBIT,5,4,-47.99000168,371.980011,Late delivery,1,45,Fishing,Richmond,EE. UU.,XXXXXXXXX,Elizabeth,10345,Mcpherson,XXXXXXXXX,Corporate,TX,4019 Heather Lagoon Mews,77469,7,Fan Shop,29.61865044,-95.77068329,Pacific Asia,Valencia,Filipinas,10345,12/28/2015 1:04,24734,1004,28,0.07,61961,399.980011,-0.129999995,1,399.980011,371.980011,-47.99000168,Southeast Asia,Mindanao Septentrional,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/2/2016 1:04,Standard Class
DEBIT,2,4,17.57999992,278.980011,Advance shipping,0,43,Camping & Hiking,Brooklyn,EE. UU.,XXXXXXXXX,Mary,5267,Smith,XXXXXXXXX,Corporate,NY,7683 Sunny Sky Field,11215,7,Fan Shop,40.66889191,-73.98190308,Pacific Asia,Turgutlu,Turquía,5267,9/12/2016 7:53,42496,957,21,0.07,106088,299.980011,0.059999999,1,299.980011,278.980011,17.57999992,West Asia,Manisa,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,9/14/2016 7:53,Standard Class
DEBIT,2,4,-334.3999939,272.980011,Advance shipping,0,43,Camping & Hiking,Westminster,EE. UU.,XXXXXXXXX,Mary,11924,Ramos,XXXXXXXXX,Corporate,CA,4463 Cotton Quail Forest,92683,7,Fan Shop,33.75820923,-118.0019073,Pacific Asia,Xinzhou,China,11924,3/10/2016 4:59,29746,957,27,0.090000004,74421,299.980011,-1.230000019,1,299.980011,272.980011,-334.3999939,Eastern Asia,Hubei,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/12/2016 4:59,Standard Class
DEBIT,4,4,125.5699997,272.980011,Shipping on time,0,43,Camping & Hiking,Azusa,EE. UU.,XXXXXXXXX,Gary,11223,Tanner,XXXXXXXXX,Corporate,CA,2416 Lost Key,91702,7,Fan Shop,34.13360977,-117.9058914,Pacific Asia,Changzhi,China,11223,12/9/2015 15:17,23473,957,27,0.090000004,58734,299.980011,0.460000008,1,299.980011,272.980011,125.5699997,Eastern Asia,Shanxi,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/13/2015 15:17,Standard Class
DEBIT,6,4,118.2900009,363.980011,Late delivery,1,45,Fishing,Colorado Springs,EE. UU.,XXXXXXXXX,Jeffrey,3590,Lewis,XXXXXXXXX,Corporate,CO,835 Lost Anchor Meadow,80906,7,Fan Shop,38.77690125,-104.8097305,Pacific Asia,Changchun,China,3590,12/16/2015 3:53,23920,1004,36,0.090000004,59864,399.980011,0.330000013,1,399.980011,363.980011,118.2900009,Eastern Asia,Jilin,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/22/2015 3:53,Standard Class
DEBIT,2,4,69.16000366,363.980011,Advance shipping,0,45,Fishing,Billings,EE. UU.,XXXXXXXXX,Mary,9163,Russell,XXXXXXXXX,Corporate,MT,1303 Dewy Square,59102,7,Fan Shop,45.78831101,-108.5594101,Pacific Asia,Changwon,Corea del Sur,9163,11/17/2015 17:04,21971,1004,36,0.090000004,54951,399.980011,0.189999998,1,399.980011,363.980011,69.16000366,Eastern Asia,Gyeongsangnam,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,11/19/2015 17:04,Standard Class
DEBIT,3,4,128.3000031,272.980011,Advance shipping,0,43,Camping & Hiking,Mission Viejo,EE. UU.,XXXXXXXXX,Raymond,4807,Rodgers,XXXXXXXXX,Corporate,CA,3796 Lost Hollow,92691,7,Fan Shop,33.62104797,-117.6759186,Pacific Asia,Newcastle,Australia,4807,2/4/2016 8:01,27357,957,27,0.090000004,68510,299.980011,0.469999999,1,299.980011,272.980011,128.3000031,Oceania,Nueva Gales del Sur,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/7/2016 8:01,Standard Class
DEBIT,3,4,90.08000183,272.980011,Advance shipping,0,43,Camping & Hiking,New Brunswick,EE. UU.,XXXXXXXXX,Robert,10148,Huff,XXXXXXXXX,Corporate,NJ,382 Rocky Pond By-pass,8901,7,Fan Shop,40.49235535,-74.44373322,Pacific Asia,Chittagong,Bangladés,10148,1/27/2016 2:04,26792,957,27,0.090000004,67132,299.980011,0.330000013,1,299.980011,272.980011,90.08000183,South Asia,Chittagong,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/30/2016 2:04,Standard Class
DEBIT,4,4,106.4599991,272.980011,Shipping on time,0,43,Camping & Hiking,Ridgewood,EE. UU.,XXXXXXXXX,Mary,4806,Smith,XXXXXXXXX,Corporate,NY,9221 Cotton Butterfly Terrace,11385,7,Fan Shop,40.70074081,-73.8950882,Pacific Asia,Chittagong,Bangladés,4806,1/16/2016 10:40,26063,957,27,0.090000004,65232,299.980011,0.389999986,1,299.980011,272.980011,106.4599991,South Asia,Chittagong,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/20/2016 10:40,Standard Class
DEBIT,5,4,79.16000366,272.980011,Late delivery,1,43,Camping & Hiking,Del Rio,EE. UU.,XXXXXXXXX,Robert,9494,Gilmore,XXXXXXXXX,Corporate,TX,8248 Clear Glade,78840,7,Fan Shop,29.77310181,-100.6121979,Pacific Asia,Ulhasnagar,India,9494,11/18/2015 9:53,22019,957,27,0.090000004,55061,299.980011,0.289999992,1,299.980011,272.980011,79.16000366,South Asia,Maharashtra,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,11/23/2015 9:53,Standard Class
DEBIT,3,4,70.98000336,272.980011,Advance shipping,0,43,Camping & Hiking,Chicago,EE. UU.,XXXXXXXXX,Julia,7705,Robinson,XXXXXXXXX,Corporate,IL,3670 Broad Mountain Link,60609,7,Fan Shop,41.89551926,-87.71821594,Pacific Asia,Bangkok,Tailandia,7705,1/1/2016 2:28,25012,957,27,0.090000004,62679,299.980011,0.25999999,1,299.980011,272.980011,70.98000336,Southeast Asia,Bangkok,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/4/2016 2:28,Standard Class
DEBIT,3,4,34.11999893,272.980011,Advance shipping,0,43,Camping & Hiking,Roseville,EE. UU.,XXXXXXXXX,George,4435,Cross,XXXXXXXXX,Corporate,MI,3931 Gentle Ramp,48066,7,Fan Shop,41.86886215,-84.57365418,Pacific Asia,Yakarta,Indonesia,4435,3/7/2016 21:17,29587,957,27,0.090000004,74039,299.980011,0.129999995,1,299.980011,272.980011,34.11999893,Southeast Asia,Yakarta,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/10/2016 21:17,Standard Class
DEBIT,5,4,136.4900055,363.980011,Late delivery,1,45,Fishing,Richmond,EE. UU.,XXXXXXXXX,Elizabeth,10345,Mcpherson,XXXXXXXXX,Corporate,TX,4019 Heather Lagoon Mews,77469,7,Fan Shop,29.61865044,-95.77068329,Pacific Asia,Valencia,Filipinas,10345,12/28/2015 1:04,24734,1004,36,0.090000004,61959,399.980011,0.379999995,1,399.980011,363.980011,136.4900055,Southeast Asia,Mindanao Septentrional,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/2/2016 1:04,Standard Class
DEBIT,4,4,37.25999832,269.980011,Shipping on time,0,43,Camping & Hiking,Azusa,EE. UU.,XXXXXXXXX,Gary,11223,Tanner,XXXXXXXXX,Corporate,CA,2416 Lost Key,91702,7,Fan Shop,34.13360977,-117.9058914,Pacific Asia,Changzhi,China,11223,12/9/2015 15:17,23473,957,30,0.100000001,58733,299.980011,0.140000001,1,299.980011,269.980011,37.25999832,Eastern Asia,Shanxi,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/13/2015 15:17,Standard Class
DEBIT,5,4,18,359.980011,Late delivery,1,45,Fishing,Philadelphia,EE. UU.,XXXXXXXXX,Mary,8552,Smith,XXXXXXXXX,Corporate,PA,5406 Round Bear Parkway,19144,7,Fan Shop,40.03124619,-75.18191528,Pacific Asia,Caloundra,Australia,8552,1/2/2016 21:12,25134,1004,40,0.100000001,62975,399.980011,0.050000001,1,399.980011,359.980011,18,Oceania,Queensland,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/7/2016 21:12,Standard Class
DEBIT,3,4,-283.480011,269.980011,Advance shipping,0,43,Camping & Hiking,Chicago,EE. UU.,XXXXXXXXX,Julia,7705,Robinson,XXXXXXXXX,Corporate,IL,3670 Broad Mountain Link,60609,7,Fan Shop,41.89551926,-87.71821594,Pacific Asia,Bangkok,Tailandia,7705,1/1/2016 2:28,25012,957,30,0.100000001,62675,299.980011,-1.049999952,1,299.980011,269.980011,-283.480011,Southeast Asia,Bangkok,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/4/2016 2:28,Standard Class
DEBIT,4,4,16.20000076,269.980011,Shipping on time,0,43,Camping & Hiking,Azusa,EE. UU.,XXXXXXXXX,Mary,6872,Lloyd,XXXXXXXXX,Corporate,CA,4776 Crystal River Stead,91702,7,Fan Shop,34.13360977,-117.9058914,Pacific Asia,Baku,Azerbaiyán,6872,12/31/2016 8:26,50033,957,30,0.100000001,125075,299.980011,0.059999999,1,299.980011,269.980011,16.20000076,West Asia,Baki,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/4/2017 8:26,Standard Class
DEBIT,5,4,2.700000048,269.980011,Late delivery,1,43,Camping & Hiking,Stockbridge,EE. UU.,XXXXXXXXX,Catherine,8911,Arnold,XXXXXXXXX,Corporate,GA,3779 Sunny End,30281,7,Fan Shop,33.59558106,-84.11157227,Pacific Asia,Yanbu al Bahr,Arabia Saudí,8911,12/17/2016 3:12,49059,957,30,0.100000001,122665,299.980011,0.01,1,299.980011,269.980011,2.700000048,West Asia,Medina,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,12/22/2016 3:12,Standard Class
DEBIT,4,4,-31.70999908,26.98999977,Shipping on time,0,44,Hunting & Shooting,Ontario,EE. UU.,XXXXXXXXX,Jonathan,6422,Richmond,XXXXXXXXX,Corporate,CA,3005 Bright Maze,91762,7,Fan Shop,34.06832504,-117.6557541,Pacific Asia,Bagdad,Irak,6422,9/17/2016 4:12,42828,977,3,0.100000001,106945,29.98999977,-1.179999948,1,29.98999977,26.98999977,-31.70999908,West Asia,Bagdad,COMPLETE,,977,44,,http://images.acmesports.sports/ENO+Atlas+Hammock+Straps,ENO Atlas Hammock Straps,29.98999977,0,9/21/2016 4:12,Standard Class
DEBIT,6,4,126.7099991,263.980011,Late delivery,1,43,Camping & Hiking,Los Angeles,EE. UU.,XXXXXXXXX,Michael,3554,Smith,XXXXXXXXX,Corporate,CA,661 Lost Ridge,90001,7,Fan Shop,33.96017456,-118.2632217,Pacific Asia,Zhuhai,China,3554,1/6/2016 18:24,25400,957,36,0.119999997,63622,299.980011,0.479999989,1,299.980011,263.980011,126.7099991,Eastern Asia,Guangdong,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/12/2016 18:24,Standard Class
DEBIT,4,4,123.1900024,351.980011,Shipping on time,0,45,Fishing,Los Angeles,EE. UU.,XXXXXXXXX,William,6763,Salas,XXXXXXXXX,Corporate,CA,8503 Shady Autumn Drive,90063,7,Fan Shop,34.04621506,-118.1860352,Pacific Asia,Daegu,Corea del Sur,6763,12/25/2015 7:54,24548,1004,48,0.119999997,61458,399.980011,0.349999994,1,399.980011,351.980011,123.1900024,Eastern Asia,Daegu,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/29/2015 7:54,Standard Class
DEBIT,2,4,16.37000084,263.980011,Advance shipping,0,43,Camping & Hiking,Strongsville,EE. UU.,XXXXXXXXX,Rachel,4510,Cochran,XXXXXXXXX,Corporate,OH,6414 Jagged Sky Gardens,44136,7,Fan Shop,41.3469696,-81.82631683,Pacific Asia,Dunedin,Nueva Zelanda,4510,3/28/2016 0:25,30966,957,36,0.119999997,77397,299.980011,0.059999999,1,299.980011,263.980011,16.37000084,Oceania,Otago,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,3/30/2016 0:25,Standard Class
DEBIT,4,4,57.36999893,351.980011,Shipping on time,0,45,Fishing,Baltimore,EE. UU.,XXXXXXXXX,Jordan,12113,Kelley,XXXXXXXXX,Corporate,MD,2070 Crystal Timber Gardens,21215,7,Fan Shop,39.28808975,-76.64959717,Pacific Asia,Sydney,Australia,12113,11/8/2015 9:32,21333,1004,48,0.119999997,53339,399.980011,0.159999996,1,399.980011,351.980011,57.36999893,Oceania,Nueva Gales del Sur,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,11/12/2015 9:32,Standard Class
DEBIT,5,4,68.63999939,263.980011,Late delivery,1,43,Camping & Hiking,Riverside,EE. UU.,XXXXXXXXX,Mary,11791,Lee,XXXXXXXXX,Corporate,CA,7422 Noble Thicket,92509,7,Fan Shop,34.00926971,-117.4454727,Pacific Asia,Khorramabad,Irán,11791,10/13/2016 9:25,44624,957,36,0.119999997,111412,299.980011,0.25999999,1,299.980011,263.980011,68.63999939,South Asia,Lorestan,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,10/18/2016 9:25,Standard Class
DEBIT,3,4,126.7099991,263.980011,Advance shipping,0,43,Camping & Hiking,Los Angeles,EE. UU.,XXXXXXXXX,Eugene,3755,Smith,XXXXXXXXX,Corporate,CA,757 Dewy Apple Bend,90063,7,Fan Shop,34.13660812,-118.2666397,Pacific Asia,Bhilai,India,3755,11/20/2015 20:44,22187,957,36,0.119999997,55536,299.980011,0.479999989,1,299.980011,263.980011,126.7099991,South Asia,Chhattisgarh,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,11/23/2015 20:44,Standard Class
DEBIT,2,4,126.7099991,263.980011,Advance shipping,0,43,Camping & Hiking,La Habra,EE. UU.,XXXXXXXXX,Mary,514,Johnson,XXXXXXXXX,Corporate,CA,1621 Quaking Oak Run,90631,7,Fan Shop,38.28607559,-122.3601685,Pacific Asia,Singapur,Singapur,514,1/8/2016 5:47,25501,957,36,0.119999997,63894,299.980011,0.479999989,1,299.980011,263.980011,126.7099991,Southeast Asia,Singapur,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/10/2016 5:47,Standard Class
DEBIT,4,4,129.3500061,263.980011,Shipping on time,0,43,Camping & Hiking,Azusa,EE. UU.,XXXXXXXXX,Mary,6872,Lloyd,XXXXXXXXX,Corporate,CA,4776 Crystal River Stead,91702,7,Fan Shop,34.13360977,-117.9058914,Pacific Asia,Baku,Azerbaiyán,6872,12/31/2016 8:26,50033,957,36,0.119999997,125073,299.980011,0.49000001,1,299.980011,263.980011,129.3500061,West Asia,Baki,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/4/2017 8:26,Standard Class
DEBIT,3,4,-41.45000076,263.980011,Advance shipping,0,43,Camping & Hiking,Oceanside,EE. UU.,XXXXXXXXX,Eugene,4062,Smith,XXXXXXXXX,Corporate,CA,4609 High Townline,92057,7,Fan Shop,33.21295548,-117.2749176,Pacific Asia,Estambul,Turquía,4062,9/23/2016 10:30,43257,957,36,0.119999997,108063,299.980011,-0.159999996,1,299.980011,263.980011,-41.45000076,West Asia,Estambul,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,9/26/2016 10:30,Standard Class
